time,MB,MB_err,SMB,SMB_err,D,D_err,BMB,BMB_err
2012-03-23,2.436741,0.364547,3.807985,0.342719,1.323248,0.123470,0.047996,0.013927
2012-03-24,4.511322,0.543781,5.882295,0.529407,1.322978,0.123422,0.047996,0.013927
2012-03-25,3.996117,0.498722,5.366896,0.483021,1.322783,0.123374,0.047996,0.013927
2012-03-26,0.823504,0.233233,2.194116,0.197470,1.322616,0.123326,0.047996,0.013927
2012-03-27,0.139851,0.184030,1.510276,0.135925,1.322430,0.123278,0.047996,0.013927
2012-03-28,0.960869,0.243713,2.331096,0.209799,1.322230,0.123234,0.047997,0.013927
2012-03-29,1.012180,0.247663,2.382223,0.214400,1.322042,0.123190,0.048001,0.013927
2012-03-30,1.566930,0.291927,2.936818,0.264314,1.321857,0.123150,0.048032,0.013927
2012-03-31,0.696709,0.223477,2.066538,0.185988,1.321713,0.123111,0.048117,0.013927
2012-04-01,0.650545,0.220060,2.021043,0.181894,1.321580,0.123072,0.048918,0.013943
2012-04-02,0.542681,0.212022,1.912353,0.172112,1.321442,0.123033,0.048231,0.013928
2012-04-03,1.515166,0.287614,2.884629,0.259617,1.321302,0.122993,0.048161,0.013927
2012-04-04,-0.196430,0.162669,1.173230,0.105591,1.321161,0.122954,0.048499,0.013931
2012-04-05,4.668996,0.557775,6.043087,0.543878,1.321019,0.122915,0.053072,0.014221
2012-04-06,2.137424,0.339343,3.511135,0.316002,1.320866,0.122874,0.052845,0.014094
2012-04-07,1.886040,0.317975,3.255120,0.292961,1.320727,0.122833,0.048353,0.013928
2012-04-08,0.749160,0.227163,2.117839,0.190606,1.320607,0.122796,0.048072,0.013927
2012-04-09,0.196847,0.187383,1.565385,0.140885,1.320485,0.122759,0.048053,0.013927
2012-04-10,0.096405,0.180651,1.464815,0.131833,1.320365,0.122722,0.048046,0.013927
2012-04-11,-0.283346,0.157416,1.084925,0.097643,1.320253,0.122685,0.048018,0.013927
2012-04-12,0.634526,0.218458,2.002696,0.180243,1.320157,0.122649,0.048013,0.013927
2012-04-13,-0.343576,0.154044,1.024516,0.092206,1.320081,0.122612,0.048011,0.013927
2012-04-14,-0.310222,0.155828,1.057816,0.095203,1.320031,0.122575,0.048008,0.013927
2012-04-15,1.583501,0.292869,2.951517,0.265637,1.320013,0.122538,0.048003,0.013927
2012-04-16,0.082516,0.179610,1.450612,0.130555,1.320093,0.122561,0.048002,0.013927
2012-04-17,0.003339,0.174527,1.371607,0.123445,1.320267,0.122585,0.048001,0.013927
2012-04-18,-0.634695,0.139955,0.733736,0.066036,1.320433,0.122608,0.047998,0.013927
2012-04-19,-0.710549,0.136891,0.658007,0.059221,1.320558,0.122630,0.047998,0.013927
2012-04-20,-0.768008,0.134758,0.600666,0.054060,1.320677,0.122651,0.047997,0.013927
2012-04-21,-0.343265,0.154147,1.025524,0.092297,1.320791,0.122672,0.047997,0.013927
2012-04-22,-0.229108,0.160532,1.139792,0.102581,1.320903,0.122694,0.047997,0.013927
2012-04-23,-0.638960,0.139893,0.730052,0.065705,1.321015,0.122715,0.047997,0.013927
2012-04-24,-0.653239,0.139318,0.715884,0.064430,1.321126,0.122737,0.047997,0.013927
2012-04-25,-0.663003,0.138937,0.706235,0.063561,1.321240,0.122758,0.047998,0.013927
2012-04-26,1.664826,0.299733,3.034188,0.273077,1.321358,0.122780,0.048004,0.013927
2012-04-27,2.909825,0.404493,4.279440,0.385150,1.321480,0.122801,0.048135,0.013927
2012-04-28,0.012505,0.175364,1.382125,0.124391,1.321605,0.122823,0.048014,0.013927
2012-04-29,0.796740,0.230887,2.166639,0.194997,1.321731,0.122845,0.048167,0.013928
2012-04-30,2.767191,0.392332,4.137074,0.372337,1.321857,0.122866,0.048027,0.013927
2012-05-01,-0.550392,0.144001,0.819589,0.073763,1.321982,0.122888,0.047998,0.013927
2012-05-02,0.297229,0.194471,1.667340,0.150061,1.322108,0.122910,0.048003,0.013927
2012-05-03,0.460722,0.206059,1.830953,0.164786,1.322224,0.122931,0.048006,0.013927
2012-05-04,0.047110,0.177714,1.417390,0.127565,1.322260,0.122945,0.048020,0.013927
2012-05-05,0.662986,0.220919,2.033432,0.183009,1.322302,0.122960,0.048143,0.013927
2012-05-06,1.119102,0.255996,2.489915,0.224092,1.322338,0.122973,0.048474,0.013929
2012-05-07,-0.110089,0.167924,1.260945,0.113485,1.322371,0.122986,0.048663,0.013931
2012-05-08,-0.652579,0.139662,0.718562,0.064671,1.322403,0.123000,0.048737,0.013932
2012-05-09,-0.505817,0.146241,0.864974,0.077848,1.322435,0.123013,0.048356,0.013928
2012-05-10,-0.530669,0.145070,0.840038,0.075603,1.322472,0.123027,0.048235,0.013928
2012-05-11,-0.217985,0.161541,1.152693,0.103742,1.322529,0.123041,0.048150,0.013928
2012-05-12,-0.512038,0.145974,0.858616,0.077275,1.322587,0.123056,0.048066,0.013927
2012-05-13,-1.069570,0.126788,0.301266,0.027114,1.322618,0.123069,0.048218,0.013928
2012-05-14,-0.790790,0.134415,0.579953,0.052196,1.322640,0.123082,0.048103,0.013927
2012-05-15,-0.486171,0.147255,0.884561,0.079610,1.322685,0.123095,0.048046,0.013927
2012-05-16,0.381189,0.200625,1.752687,0.157742,1.323422,0.123182,0.048075,0.013927
2012-05-17,2.588913,0.377558,3.962171,0.356595,1.324619,0.123270,0.048639,0.013931
2012-05-18,-0.729140,0.137078,0.645743,0.058117,1.325621,0.123363,0.049262,0.013945
2012-05-19,-0.450486,0.149575,0.925414,0.083287,1.326640,0.123456,0.049260,0.013944
2012-05-20,-0.542305,0.145246,0.834264,0.075084,1.327655,0.123550,0.048913,0.013936
2012-05-21,-0.860931,0.132822,0.516429,0.046479,1.328658,0.123642,0.048702,0.013933
2012-05-22,-1.197098,0.125582,0.181341,0.016321,1.329660,0.123734,0.048779,0.013934
2012-05-23,1.421541,0.281172,2.800579,0.252052,1.330668,0.123829,0.048370,0.013929
2012-05-24,1.561097,0.292591,2.940949,0.264685,1.331679,0.123923,0.048173,0.013927
2012-05-25,1.554176,0.292146,2.934999,0.264150,1.332693,0.124017,0.048129,0.013927
2012-05-26,0.126725,0.184494,1.508831,0.135795,1.333702,0.124112,0.048404,0.013930
2012-05-27,0.359479,0.200851,1.746800,0.157212,1.334707,0.124207,0.052614,0.014068
2012-05-28,-0.661926,0.141562,0.734756,0.066128,1.335728,0.124302,0.060955,0.014691
2012-05-29,-1.813130,0.130517,-0.403672,-0.036331,1.336785,0.124397,0.072673,0.015495
2012-05-30,-3.023047,0.191649,-1.609837,-0.144885,1.337895,0.124507,0.075314,0.015351
2012-05-31,-3.188783,0.202876,-1.770542,-0.159349,1.339047,0.124616,0.079193,0.015408
2012-06-01,-3.999994,0.263537,-2.573476,-0.231613,1.340213,0.124725,0.086304,0.015839
2012-06-02,-4.386568,0.294009,-2.952061,-0.265685,1.341365,0.124835,0.093143,0.016392
2012-06-03,-4.360590,0.291665,-2.922492,-0.263024,1.342516,0.124940,0.095582,0.016642
2012-06-04,-3.413224,0.218123,-1.977504,-0.177975,1.343685,0.125045,0.092036,0.016314
2012-06-05,-2.176254,0.142470,-0.733633,-0.066027,1.344849,0.125150,0.097772,0.016607
2012-06-06,-2.162898,0.142197,-0.725546,-0.065299,1.345990,0.125255,0.091363,0.016343
2012-06-07,-1.918089,0.133842,-0.491298,-0.044217,1.347085,0.125360,0.079705,0.015605
2012-06-08,-2.275512,0.148024,-0.857426,-0.077168,1.348114,0.125465,0.069972,0.014653
2012-06-09,-3.200917,0.204282,-1.783234,-0.160491,1.349035,0.125536,0.068649,0.014650
2012-06-10,-3.784143,0.247381,-2.362167,-0.212595,1.349993,0.125615,0.071983,0.014892
2012-06-11,-3.980064,0.262409,-2.553695,-0.229833,1.351334,0.125736,0.075034,0.015040
2012-06-12,-4.065116,0.269213,-2.639073,-0.237517,1.352666,0.125856,0.073377,0.014895
2012-06-13,-4.553755,0.308289,-3.121843,-0.280966,1.353996,0.125976,0.077916,0.015177
2012-06-14,-4.490837,0.301471,-3.036669,-0.273300,1.355667,0.126097,0.098501,0.017070
2012-06-15,-2.439998,0.154105,-0.958450,-0.086260,1.356670,0.126218,0.124877,0.019402
2012-06-16,-3.095310,0.193154,-1.609116,-0.144820,1.356537,0.126180,0.129657,0.020353
2012-06-17,-5.359458,0.370731,-3.866384,-0.347975,1.356401,0.126139,0.136673,0.021074
2012-06-18,-4.457440,0.294493,-2.945980,-0.265138,1.356256,0.126097,0.155203,0.022968
2012-06-19,-4.483140,0.295545,-2.957751,-0.266198,1.356063,0.126056,0.169326,0.024402
2012-06-20,-6.231923,0.440986,-4.686223,-0.421760,1.355735,0.125979,0.189964,0.026772
2012-06-21,-5.588472,0.386653,-4.052056,-0.364685,1.355265,0.125901,0.181152,0.025579
2012-06-22,-6.707416,0.483087,-5.174421,-0.465698,1.354736,0.125823,0.178258,0.025819
2012-06-23,-7.849515,0.582586,-6.313728,-0.568236,1.354233,0.125745,0.181554,0.026516
2012-06-24,-8.641871,0.652428,-7.107647,-0.639688,1.353726,0.125667,0.180498,0.025876
2012-06-25,-6.641933,0.476771,-5.101918,-0.459173,1.353216,0.125589,0.186799,0.026433
2012-06-26,-8.322086,0.621837,-6.759266,-0.608334,1.352831,0.125510,0.209989,0.029302
2012-06-27,-10.454635,0.810245,-8.888035,-0.799923,1.352609,0.125464,0.213991,0.029651
2012-06-28,-9.958952,0.765473,-8.383361,-0.754503,1.352418,0.125418,0.223173,0.030750
2012-06-29,-8.651979,0.651639,-7.098226,-0.638840,1.352190,0.125369,0.201564,0.028274
2012-06-30,-7.587984,0.560071,-6.058548,-0.545269,1.351870,0.125315,0.177566,0.025631
2012-07-01,-4.762111,0.318977,-3.248837,-0.292395,1.351570,0.125261,0.161705,0.023685
2012-07-02,-5.857724,0.411433,-4.346631,-0.391197,1.351295,0.125207,0.159798,0.023785
2012-07-03,-7.152084,0.522954,-5.635140,-0.507163,1.351026,0.125153,0.165917,0.024567
2012-07-04,-7.619706,0.563270,-6.095729,-0.548616,1.350745,0.125099,0.173232,0.025385
2012-07-05,-7.473398,0.548717,-5.928183,-0.533536,1.350431,0.125044,0.194783,0.028159
2012-07-06,-6.151362,0.428999,-4.540920,-0.408683,1.350066,0.124990,0.260377,0.037359
2012-07-07,-8.459556,0.630799,-6.858279,-0.617245,1.349629,0.124936,0.251648,0.036146
2012-07-08,-10.587547,0.820890,-9.007455,-0.810671,1.348949,0.124840,0.231143,0.032984
2012-07-09,-11.492409,0.894054,-9.823372,-0.884103,1.348291,0.124747,0.320746,0.046164
2012-07-10,-13.283179,1.049359,-11.561970,-1.040577,1.347724,0.124653,0.373485,0.053053
2012-07-11,-14.243973,1.137848,-12.555665,-1.130010,1.346988,0.124560,0.341321,0.047550
2012-07-12,-13.755082,1.098175,-12.115083,-1.090358,1.345279,0.124394,0.294719,0.040438
2012-07-13,-13.020970,1.033637,-11.393436,-1.025409,1.343776,0.124222,0.283758,0.038871
2012-07-14,-11.894535,0.935287,-10.292627,-0.926336,1.342852,0.124115,0.259056,0.035463
2012-07-15,-11.683784,0.917915,-10.098789,-0.908891,1.341955,0.124011,0.243039,0.033262
2012-07-16,-10.998314,0.857458,-9.420325,-0.847829,1.341078,0.123921,0.236911,0.032608
2012-07-17,-10.620166,0.824761,-9.053417,-0.814808,1.340203,0.123833,0.226546,0.031393
2012-07-18,-10.461883,0.811454,-8.904372,-0.801393,1.339327,0.123745,0.218184,0.030213
2012-07-19,-10.303540,0.797856,-8.751775,-0.787660,1.338462,0.123657,0.213303,0.029590
2012-07-20,-9.104784,0.692815,-7.568248,-0.681142,1.337617,0.123569,0.198919,0.027717
2012-07-21,-8.525515,0.642815,-7.003392,-0.630305,1.336807,0.123485,0.185317,0.026032
2012-07-22,-8.033101,0.600342,-6.522266,-0.587004,1.335948,0.123395,0.174886,0.024709
2012-07-23,-7.629786,0.565592,-6.127542,-0.551479,1.335062,0.123305,0.167181,0.023686
2012-07-24,-7.676740,0.570238,-6.180937,-0.556284,1.334158,0.123216,0.161645,0.023164
2012-07-25,-7.271109,0.534822,-5.777147,-0.519943,1.333244,0.123126,0.160718,0.023108
2012-07-26,-11.348647,0.891176,-9.801298,-0.882117,1.332332,0.123036,0.215017,0.030442
2012-07-27,-13.848155,1.108169,-12.228721,-1.100585,1.331413,0.122945,0.288021,0.040451
2012-07-28,-9.572683,0.713706,-7.778000,-0.700020,1.330481,0.122849,0.464201,0.065241
2012-07-29,-11.204947,0.867108,-9.522178,-0.856996,1.329541,0.122753,0.353228,0.048631
2012-07-30,-9.672755,0.737034,-8.063800,-0.725742,1.328599,0.122658,0.280355,0.038367
2012-07-31,-10.233665,0.788709,-8.648016,-0.778321,1.327657,0.122561,0.257992,0.035449
2012-08-01,-10.241954,0.791177,-8.677341,-0.780961,1.326586,0.122441,0.238026,0.032716
2012-08-02,-10.213311,0.787059,-8.629721,-0.776675,1.325469,0.122320,0.258121,0.035712
2012-08-03,-12.438848,0.982261,-10.819812,-0.973783,1.324371,0.122199,0.294666,0.040622
2012-08-04,-13.012776,1.032622,-11.383481,-1.024513,1.323258,0.122078,0.306037,0.042167
2012-08-05,-11.515032,0.898324,-9.877002,-0.888930,1.322183,0.121962,0.315847,0.043745
2012-08-06,-8.575647,0.641422,-6.984952,-0.628646,1.321156,0.121862,0.269539,0.037107
2012-08-07,-4.671374,0.302682,-3.039440,-0.273550,1.320109,0.121761,0.311825,0.044287
2012-08-08,-6.151181,0.431863,-4.588082,-0.412927,1.319064,0.121662,0.244035,0.034569
2012-08-09,-4.378364,0.288339,-2.892298,-0.260307,1.318018,0.121564,0.168048,0.024530
2012-08-10,-0.548067,0.147091,0.894895,0.080541,1.316985,0.121466,0.125977,0.019877
2012-08-11,-0.612602,0.142796,0.810156,0.072914,1.315981,0.121368,0.106778,0.018551
2012-08-12,-2.382270,0.150535,-0.972420,-0.087518,1.315022,0.121275,0.094828,0.017135
2012-08-13,-3.645465,0.235919,-2.241394,-0.201725,1.314100,0.121184,0.089970,0.016711
2012-08-14,-2.626009,0.163540,-1.205136,-0.108462,1.313120,0.121092,0.107754,0.017836
2012-08-15,-5.525767,0.388379,-4.095302,-0.368577,1.311926,0.120962,0.118539,0.018908
2012-08-16,-7.248728,0.536405,-5.802012,-0.522181,1.311656,0.120989,0.135060,0.020464
2012-08-17,-6.636641,0.481857,-5.176483,-0.465883,1.311508,0.121015,0.148651,0.022240
2012-08-18,-4.144532,0.272071,-2.698133,-0.242832,1.311357,0.121041,0.135042,0.020109
2012-08-19,-5.045357,0.346984,-3.606342,-0.324571,1.311158,0.121066,0.127856,0.019869
2012-08-20,-3.527789,0.225844,-2.108667,-0.189780,1.310961,0.121091,0.108161,0.018061
2012-08-21,-3.326713,0.211863,-1.922445,-0.173020,1.310774,0.121117,0.093494,0.016757
2012-08-22,-3.151045,0.199849,-1.757331,-0.158160,1.310612,0.121147,0.083102,0.015772
2012-08-23,-1.631687,0.124131,-0.248167,-0.022335,1.310477,0.121178,0.073043,0.015018
2012-08-24,-1.852862,0.129384,-0.475373,-0.042784,1.310347,0.121212,0.067142,0.014744
2012-08-25,-2.306923,0.148298,-0.935261,-0.084174,1.310277,0.121247,0.061385,0.014368
2012-08-26,-2.088351,0.138260,-0.720280,-0.064825,1.310420,0.121294,0.057651,0.014187
2012-08-27,-1.729692,0.126482,-0.363559,-0.032720,1.310624,0.121358,0.055509,0.014113
2012-08-28,-1.600697,0.124066,-0.236049,-0.021244,1.310867,0.121423,0.053781,0.014051
2012-08-29,-1.695799,0.125884,-0.331461,-0.029831,1.311113,0.121488,0.053225,0.014056
2012-08-30,-0.878819,0.129960,0.486040,0.043744,1.311343,0.121554,0.053516,0.014169
2012-08-31,-0.893945,0.129608,0.472348,0.042511,1.311589,0.121620,0.054704,0.014129
2012-09-01,-1.647311,0.125087,-0.280728,-0.025265,1.311881,0.121691,0.054703,0.014133
2012-09-02,-1.541004,0.123597,-0.176778,-0.015910,1.312224,0.121766,0.052003,0.014006
2012-09-03,-1.583446,0.124225,-0.219734,-0.019776,1.312573,0.121841,0.051139,0.013986
2012-09-04,-0.064026,0.169631,1.301091,0.117098,1.312976,0.121919,0.052141,0.014085
2012-09-05,0.503394,0.208129,1.867164,0.168045,1.313385,0.121998,0.050384,0.013968
2012-09-06,1.354997,0.273892,2.719814,0.244783,1.313756,0.122072,0.051061,0.014009
2012-09-07,-0.359773,0.152578,1.004003,0.090360,1.314152,0.122149,0.049624,0.013958
2012-09-08,-1.205817,0.123833,0.157712,0.014194,1.314563,0.122225,0.048966,0.013938
2012-09-09,-0.941641,0.128827,0.422295,0.038007,1.314972,0.122301,0.048964,0.013938
2012-09-10,0.326387,0.196583,1.701680,0.153151,1.315375,0.122377,0.059918,0.014614
2012-09-11,0.869855,0.236566,2.243345,0.201901,1.315792,0.122455,0.057698,0.014289
2012-09-12,0.855661,0.235019,2.222867,0.200058,1.316216,0.122534,0.050990,0.014008
2012-09-13,1.830737,0.313053,3.196718,0.287705,1.316649,0.122612,0.049331,0.013940
2012-09-14,2.180478,0.342425,3.548709,0.319384,1.317092,0.122690,0.051139,0.014005
2012-09-15,1.308086,0.270580,2.674698,0.240723,1.317547,0.122768,0.049064,0.013934
2012-09-16,0.091409,0.180265,1.457935,0.131214,1.318028,0.122818,0.048497,0.013929
2012-09-17,-0.218517,0.161158,1.148460,0.103361,1.318467,0.122859,0.048511,0.013929
2012-09-18,-1.139016,0.125383,0.228399,0.020556,1.318883,0.122900,0.048532,0.013930
2012-09-19,0.338952,0.197274,1.707230,0.153651,1.319288,0.122941,0.048990,0.013933
2012-09-20,5.330891,0.617007,6.716015,0.604441,1.319690,0.122982,0.065435,0.014954
2012-09-21,2.728701,0.389448,4.102670,0.369240,1.320098,0.123023,0.053870,0.014036
2012-09-22,0.711470,0.224833,2.084836,0.187635,1.320519,0.123064,0.052847,0.014075
2012-09-23,-0.067262,0.170619,1.303426,0.117308,1.320940,0.123106,0.049748,0.013944
2012-09-24,0.013870,0.175806,1.385462,0.124692,1.321350,0.123147,0.050242,0.013952
2012-09-25,2.493434,0.369524,3.867829,0.348105,1.321736,0.123186,0.052658,0.014021
2012-09-26,1.002031,0.247743,2.382426,0.214418,1.322096,0.123222,0.058299,0.014763
2012-09-27,0.606347,0.216947,1.977639,0.177988,1.322394,0.123257,0.048898,0.013933
2012-09-28,0.009055,0.175538,1.379831,0.124185,1.322627,0.123280,0.048149,0.013927
2012-09-29,-0.655435,0.139801,0.715530,0.064398,1.322854,0.123302,0.048112,0.013927
2012-09-30,-0.432068,0.150154,0.939092,0.084518,1.323071,0.123324,0.048088,0.013927
2012-10-01,-0.450421,0.149257,0.920906,0.082882,1.323277,0.123346,0.048050,0.013927
2012-10-02,-0.954997,0.129688,0.416511,0.037486,1.323468,0.123368,0.048040,0.013927
2012-10-03,4.124597,0.510039,5.496578,0.494692,1.323643,0.123391,0.048339,0.013927
2012-10-04,2.662624,0.383791,4.034890,0.363140,1.323798,0.123413,0.048468,0.013928
2012-10-05,1.660019,0.299827,3.032051,0.272885,1.323932,0.123435,0.048100,0.013927
2012-10-06,1.847314,0.315258,3.219381,0.289744,1.324041,0.123457,0.048026,0.013927
2012-10-07,1.755113,0.307713,3.127849,0.281506,1.324123,0.123479,0.048613,0.013934
2012-10-08,4.086215,0.506893,5.460204,0.491418,1.324175,0.123502,0.049814,0.013984
2012-10-09,-0.518407,0.146118,0.853877,0.076849,1.324201,0.123494,0.048083,0.013927
2012-10-10,0.499467,0.209369,1.871854,0.168467,1.324354,0.123533,0.048033,0.013927
2012-10-11,1.767428,0.308763,3.140152,0.282614,1.324680,0.123571,0.048043,0.013927
2012-10-12,1.270848,0.268508,2.643959,0.237956,1.325096,0.123610,0.048015,0.013927
2012-10-13,2.738329,0.390428,4.111879,0.370069,1.325519,0.123649,0.048030,0.013927
2012-10-14,3.538061,0.459273,4.912058,0.442085,1.325868,0.123688,0.048129,0.013927
2012-10-15,4.098930,0.508204,5.474606,0.492715,1.326058,0.123727,0.049617,0.013968
2012-10-16,-0.283625,0.158568,1.090981,0.098188,1.326117,0.123729,0.048489,0.013931
2012-10-17,-1.307231,0.124658,0.066984,0.006029,1.326174,0.123731,0.048041,0.013927
2012-10-18,0.138616,0.184513,1.512945,0.136165,1.326287,0.123735,0.048042,0.013927
2012-10-19,0.545637,0.212993,1.920028,0.172803,1.326365,0.123739,0.048026,0.013927
2012-10-20,1.124562,0.257035,2.498706,0.224884,1.326140,0.123695,0.048004,0.013927
2012-10-21,-0.404593,0.152015,0.969562,0.087261,1.326154,0.123694,0.048001,0.013927
2012-10-22,-0.029682,0.173599,1.344515,0.121006,1.326191,0.123693,0.048006,0.013927
2012-10-23,1.537027,0.290109,2.911653,0.262049,1.326244,0.123693,0.048381,0.013929
2012-10-24,0.506250,0.210168,1.881575,0.169342,1.326307,0.123692,0.049017,0.013934
2012-10-25,2.620071,0.381337,4.004674,0.360421,1.326373,0.123691,0.058230,0.014666
2012-10-26,5.148810,0.600973,6.532506,0.587925,1.326433,0.123690,0.057262,0.014575
2012-10-27,1.836868,0.314700,3.211539,0.289038,1.326483,0.123690,0.048188,0.013927
2012-10-28,5.293403,0.612896,6.668043,0.600124,1.326521,0.123688,0.048120,0.013927
2012-10-29,2.956051,0.409161,4.330778,0.389770,1.326560,0.123686,0.048167,0.013927
2012-10-30,-0.085605,0.170150,1.289040,0.116014,1.326600,0.123684,0.048045,0.013927
2012-10-31,-0.975866,0.129536,0.398795,0.035892,1.326640,0.123683,0.048022,0.013927
2012-11-01,-1.033833,0.128188,0.340864,0.030678,1.326680,0.123681,0.048018,0.013927
2012-11-02,-0.413610,0.151568,0.961115,0.086500,1.326721,0.123679,0.048005,0.013927
2012-11-03,3.012121,0.413972,4.386886,0.394820,1.326763,0.123677,0.048003,0.013927
2012-11-04,4.680543,0.559068,6.055983,0.545038,1.326806,0.123676,0.048635,0.013931
2012-11-05,0.863150,0.236985,2.240762,0.201669,1.326850,0.123674,0.050762,0.014008
2012-11-06,0.648870,0.220637,2.024295,0.182187,1.326896,0.123672,0.048529,0.013931
2012-11-07,0.222363,0.190145,1.597330,0.143760,1.326944,0.123670,0.048023,0.013927
2012-11-08,0.233725,0.190921,1.608734,0.144786,1.326995,0.123669,0.048014,0.013927
2012-11-09,-0.899252,0.131611,0.475811,0.042823,1.327052,0.123668,0.048011,0.013927
2012-11-10,-0.301075,0.157584,1.074163,0.096675,1.327232,0.123663,0.048005,0.013927
2012-11-11,1.039201,0.250418,2.414534,0.217308,1.327333,0.123663,0.048000,0.013927
2012-11-12,-0.529964,0.145864,0.845445,0.076090,1.327408,0.123663,0.048000,0.013927
2012-11-13,0.805137,0.232385,2.180623,0.196256,1.327476,0.123663,0.048010,0.013927
2012-11-14,2.306874,0.354012,3.682433,0.331419,1.327542,0.123662,0.048017,0.013927
2012-11-15,-0.209445,0.162793,1.166173,0.104956,1.327602,0.123660,0.048016,0.013927
2012-11-16,-0.735453,0.137133,0.640227,0.057620,1.327658,0.123658,0.048021,0.013927
2012-11-17,-0.479079,0.148314,0.896658,0.080699,1.327706,0.123655,0.048031,0.013927
2012-11-18,0.280366,0.194166,1.656137,0.149052,1.327741,0.123652,0.048030,0.013927
2012-11-19,-0.624045,0.141635,0.751766,0.067659,1.327771,0.123648,0.048040,0.013927
2012-11-20,-1.233328,0.125085,0.142505,0.012825,1.327800,0.123644,0.048033,0.013927
2012-11-21,-1.272670,0.124759,0.103617,0.009326,1.328266,0.123628,0.048021,0.013927
2012-11-22,-1.192117,0.125519,0.184468,0.016602,1.328577,0.123634,0.048008,0.013927
2012-11-23,-0.400820,0.152302,0.975891,0.087830,1.328703,0.123644,0.048009,0.013927
2012-11-24,-0.558012,0.144620,0.818818,0.073694,1.328828,0.123654,0.048002,0.013927
2012-11-25,-0.536215,0.145644,0.840740,0.075667,1.328951,0.123664,0.048005,0.013927
2012-11-26,3.533464,0.459140,4.910560,0.441950,1.329073,0.123674,0.048024,0.013927
2012-11-27,2.748913,0.391654,4.126121,0.371351,1.329191,0.123684,0.048016,0.013927
2012-11-28,5.309295,0.614533,6.686605,0.601794,1.329297,0.123693,0.048013,0.013927
2012-11-29,2.288598,0.352644,3.666022,0.329942,1.329416,0.123702,0.048008,0.013927
2012-11-30,1.282209,0.269823,2.659817,0.239384,1.329604,0.123717,0.048003,0.013927
2012-12-01,3.468581,0.453596,4.846350,0.436171,1.329763,0.123731,0.048005,0.013927
2012-12-02,0.643118,0.220445,2.021352,0.181922,1.330226,0.123719,0.048008,0.013927
2012-12-03,1.131987,0.258038,2.510989,0.225989,1.330997,0.123769,0.048005,0.013927
2012-12-04,1.381471,0.277922,2.760570,0.248451,1.331097,0.123768,0.048003,0.013927
2012-12-05,0.930835,0.242353,2.310006,0.207901,1.331170,0.123767,0.048001,0.013927
2012-12-06,1.263932,0.268516,2.643154,0.237884,1.331221,0.123767,0.048001,0.013927
2012-12-07,0.109694,0.182947,1.488952,0.134006,1.331257,0.123766,0.048001,0.013927
2012-12-08,-0.303252,0.157767,1.076035,0.096843,1.331284,0.123766,0.048003,0.013927
2012-12-09,1.813904,0.313216,3.193212,0.287389,1.331306,0.123765,0.048002,0.013927
2012-12-10,0.589792,0.216608,1.969125,0.177221,1.331331,0.123765,0.048001,0.013927
2012-12-11,5.327006,0.616288,6.706362,0.603573,1.331353,0.123762,0.048002,0.013927
2012-12-12,4.152912,0.513244,5.532278,0.497905,1.331363,0.123759,0.048002,0.013927
2012-12-13,1.515564,0.288779,2.894946,0.260545,1.331379,0.123756,0.048003,0.013927
2012-12-14,-1.054634,0.127956,0.325246,0.029272,1.331873,0.123782,0.048007,0.013927
2012-12-15,-1.190929,0.125711,0.188949,0.017005,1.331869,0.123775,0.048009,0.013927
2012-12-16,-0.896346,0.131932,0.483525,0.043517,1.331860,0.123767,0.048011,0.013927
2012-12-17,-0.991107,0.129362,0.388752,0.034988,1.331848,0.123760,0.048011,0.013927
2012-12-18,-0.999351,0.129157,0.380496,0.034245,1.331837,0.123753,0.048011,0.013927
2012-12-19,-0.435887,0.150746,0.943953,0.084956,1.331829,0.123745,0.048011,0.013927
2012-12-20,0.433778,0.205299,1.813615,0.163225,1.331820,0.123738,0.048017,0.013927
2012-12-21,-0.000451,0.175826,1.379367,0.124143,1.331804,0.123731,0.048015,0.013927
2012-12-22,-1.020358,0.128633,0.359390,0.032345,1.331736,0.123719,0.048012,0.013927
2012-12-23,-1.199328,0.125542,0.180341,0.016231,1.331663,0.123706,0.048006,0.013927
2012-12-24,-1.042515,0.128120,0.337085,0.030338,1.331584,0.123694,0.048016,0.013927
2012-12-25,0.268319,0.193613,1.647843,0.148306,1.331489,0.123682,0.048034,0.013927
2012-12-26,-0.259241,0.160160,1.120167,0.100815,1.331369,0.123668,0.048038,0.013927
2012-12-27,-0.745640,0.136880,0.633622,0.057026,1.331223,0.123653,0.048040,0.013927
2012-12-28,-0.906233,0.131497,0.472857,0.042557,1.331057,0.123639,0.048033,0.013927
2012-12-29,-1.052226,0.127833,0.326684,0.029402,1.330880,0.123624,0.048029,0.013927
2012-12-30,-1.031715,0.128252,0.347004,0.031230,1.330700,0.123610,0.048020,0.013927
2012-12-31,-1.188515,0.125548,0.190020,0.017102,1.330523,0.123595,0.048012,0.013927
2013-01-01,-0.550756,0.144963,0.827609,0.074485,1.330358,0.123581,0.048007,0.013927
2013-01-02,0.018228,0.176800,1.396441,0.125680,1.330204,0.123567,0.048008,0.013927
2013-01-03,-0.018101,0.174473,1.359976,0.122398,1.330069,0.123555,0.048008,0.013927
2013-01-04,4.055995,0.504649,5.434360,0.489092,1.330357,0.123553,0.048008,0.013927
2013-01-05,4.429930,0.537355,5.808584,0.522773,1.330646,0.123552,0.048008,0.013927
